"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q0.1","Answer.Q0.2","Answer.Q0.3","Answer.Q1.1","Answer.Q1.2","Answer.Q1.3","Answer.Q2.1","Answer.Q2.2","Answer.Q2.3","Answer.Q3.1","Answer.Q3.2","Answer.Q3.3","Answer.Q4.1","Answer.Q4.2","Answer.Q4.3","Answer.Q5.1","Answer.Q5.2","Answer.Q5.3","Answer.Q6.1","Answer.Q6.2","Answer.Q6.3","Answer.form_id","Answer.table1.on","Answer.table10.on","Answer.table11.on","Answer.table113.on","Answer.table12.on","Answer.table14.on","Answer.table15.on","Answer.table2.on","Answer.table3.on","Answer.table4.on","Answer.table5.on","Answer.table6.on","Answer.table7.on","Answer.table8.on","Answer.table9.on","Answer.workerId","Approve","Reject"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","32RIADZIS8E3OXB4O4N9Y8CSJTYS4P","A3AF2X1PS6P53W","Approved","Thu Mar 23 03:47:34 PDT 2023","Thu Mar 23 03:48:49 PDT 2023","Sun Mar 26 03:48:49 PDT 2023","Thu Mar 23 18:40:51 PDT 2023","","","75","100% (2/2)","100% (2/2)","100% (2/2)","true","false","false","true","false","false","false","false","true","false","false","true","false","true","false","false","true","false","false","false","true","example_form","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","32UTUBMZ7W631ODHXE21H925SPABVK","A3Q9X8CBPHFRTZ","Approved","Thu Mar 23 03:43:08 PDT 2023","Thu Mar 23 03:44:39 PDT 2023","Sun Mar 26 03:44:39 PDT 2023","Thu Mar 23 18:40:52 PDT 2023","","","91","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","true","false","false","true","false","false","false","false","true","false","false","true","true","false","false","false","false","true","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","358UUM7WRFDO65TABDLBBAR6OT67R1","A3BRK0HKRWIWLL","Approved","Thu Mar 23 03:54:23 PDT 2023","Thu Mar 23 03:55:46 PDT 2023","Sun Mar 26 03:55:46 PDT 2023","Thu Mar 23 18:40:51 PDT 2023","","","83","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","true","false","false","true","false","false","false","false","true","true","false","false","true","false","false","false","false","true","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","36DSNE9QZL8ETN2WKUT4K5RA41LOJF","AT0W0DYUPDXBI","Approved","Thu Mar 23 03:43:39 PDT 2023","Thu Mar 23 03:45:09 PDT 2023","Sun Mar 26 03:45:09 PDT 2023","Thu Mar 23 18:40:52 PDT 2023","","","90","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","example_form","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","37Z929RLGPIN5IQU35OH6GOKZSFTSM","A3S10MQO4RXHM8","Approved","Thu Mar 23 03:41:15 PDT 2023","Thu Mar 23 03:43:06 PDT 2023","Sun Mar 26 03:43:06 PDT 2023","Thu Mar 23 18:40:52 PDT 2023","","","111","75% (3/4)","75% (3/4)","75% (3/4)","true","false","false","true","false","false","true","false","false","false","false","true","false","true","false","false","true","false","false","true","false","example_form","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","38SKSKU7RH7ASRFTPKSCGN8GWHRLIJ","AE5V9SDUTUODA","Approved","Thu Mar 23 03:45:53 PDT 2023","Thu Mar 23 03:47:37 PDT 2023","Sun Mar 26 03:47:37 PDT 2023","Thu Mar 23 18:40:52 PDT 2023","","","104","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","true","false","false","true","false","false","false","false","true","false","false","true","true","false","false","false","false","true","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","39DD6S19J5LIHBUB82TU3NLMJXTEZN","A1AAB766W1F94P","Approved","Thu Mar 23 03:48:36 PDT 2023","Thu Mar 23 03:50:06 PDT 2023","Sun Mar 26 03:50:06 PDT 2023","Thu Mar 23 18:40:50 PDT 2023","","","90","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","true","false","false","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","example_form","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","3CFJTT4SX90BD6QRLQR2XIQF1XO7IY","A1J0MEPPDSZ0SX","Approved","Thu Mar 23 03:50:49 PDT 2023","Thu Mar 23 03:52:21 PDT 2023","Sun Mar 26 03:52:21 PDT 2023","Thu Mar 23 18:40:50 PDT 2023","","","92","50% (1/2)","50% (1/2)","50% (1/2)","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","3EJPLAJKE2QE4W1W2KAWRZT92Z4Z6M","A19CAD8WLLP6NF","Approved","Thu Mar 23 03:41:16 PDT 2023","Thu Mar 23 03:42:49 PDT 2023","Sun Mar 26 03:42:49 PDT 2023","Thu Mar 23 18:40:50 PDT 2023","","","93","50% (1/2)","50% (1/2)","50% (1/2)","false","true","false","true","false","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","example_form","true","true","false","true","false","true","false","false","false","true","false","true","true","false","false","WORKER_ID"
"30EV7DWJUA5BDMTXGV3BO8OHT886YO","3SUQABPVMJZCGKWHR5P74XA91VLUWK","Pick the label that can describe the image #17","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:41:07 PDT 2023","21","BatchId:5039719;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:41:07 PDT 2023","","","3ERMJ6L4DE2X9PGI65PUPBXWI66M7R","AGPGKRQS4YIE9","Approved","Thu Mar 23 03:41:15 PDT 2023","Thu Mar 23 03:42:35 PDT 2023","Sun Mar 26 03:42:35 PDT 2023","Thu Mar 23 18:40:52 PDT 2023","","","80","100% (2/2)","100% (2/2)","100% (2/2)","true","false","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","example_form","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
