"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1.1","Answer.Q1.2","Answer.Q1.3","Answer.Q2.1","Answer.Q2.2","Answer.Q2.3","Answer.Q3.1","Answer.Q3.2","Answer.Q3.3","Answer.Q4.1","Answer.Q4.2","Answer.Q4.3","Answer.Q5.1","Answer.Q5.2","Answer.Q5.3","Answer.Q6.1","Answer.Q6.2","Answer.Q6.3","Answer.form_id","Answer.table1.on","Answer.table10.on","Answer.table11.on","Answer.table113.on","Answer.table12.on","Answer.table14.on","Answer.table15.on","Answer.table2.on","Answer.table3.on","Answer.table4.on","Answer.table5.on","Answer.table6.on","Answer.table7.on","Answer.table8.on","Answer.table9.on","Answer.workerId","Approve","Reject"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","308XBLVESYEB8HW0OUXRGCD27N1BR3","A3GAQUW61MMK4A","Approved","Thu Mar 23 18:52:32 PDT 2023","Thu Mar 23 18:54:03 PDT 2023","Sun Mar 26 18:54:03 PDT 2023","Thu Mar 23 19:22:37 PDT 2023","","","91","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","true","false","false","false","true","false","false","false","true","true","false","false","example_form","true","false","true","true","false","false","true","false","true","false","true","false","true","true","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3137ONMDKWFIQUZ6IA55IG5G8BVEG2","A2GBZ1RKP7LD79","Approved","Thu Mar 23 18:19:35 PDT 2023","Thu Mar 23 18:21:14 PDT 2023","Sun Mar 26 18:21:14 PDT 2023","Thu Mar 23 19:22:37 PDT 2023","","","99","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","false","true","false","false","false","true","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","33PPO7FECBPRUFR1C3UOXA0BNCJDIX","ACLMG53WT52U6","Approved","Thu Mar 23 18:04:25 PDT 2023","Thu Mar 23 18:05:44 PDT 2023","Sun Mar 26 18:05:44 PDT 2023","Thu Mar 23 19:22:38 PDT 2023","","","79","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","example_form","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3634BBTX044OSZ5X39PELA3WZL0FI3","A22KFR3KNAC33J","Approved","Thu Mar 23 03:45:11 PDT 2023","Thu Mar 23 03:46:35 PDT 2023","Sun Mar 26 03:46:35 PDT 2023","Thu Mar 23 19:22:37 PDT 2023","","","84","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3CFJTT4SX90BD6QRLQR2XIQF1XHI72","A2SM1AVUVGBTH3","Approved","Thu Mar 23 03:35:38 PDT 2023","Thu Mar 23 03:36:46 PDT 2023","Sun Mar 26 03:36:46 PDT 2023","Thu Mar 23 19:22:37 PDT 2023","","","68","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3EKVH9QMEEENJUDZN09WAUTUYCND2F","A1ACMC7LNTHLOO","Rejected","Thu Mar 23 03:38:01 PDT 2023","Thu Mar 23 03:39:32 PDT 2023","Sun Mar 26 03:39:32 PDT 2023","","Thu Mar 23 17:38:36 PDT 2023","I am sorry for rejecting your work, but you fail the honeypot trap question.","91","0% (0/3)","0% (0/3)","0% (0/3)","true","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3G5F9DBFO57DS1G3X6CX3K53N29VHE","A33QLOAG57BADQ","Rejected","Thu Mar 23 03:35:38 PDT 2023","Thu Mar 23 03:36:11 PDT 2023","Sun Mar 26 03:36:11 PDT 2023","","Thu Mar 23 17:38:37 PDT 2023","I am sorry for rejecting your work, but you fail the honeypot trap question.","33","0% (0/2)","0% (0/2)","0% (0/2)","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","example_form","false","false","true","false","false","false","false","false","false","false","false","false","true","false","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3GGAI1SQEB83L6BEXMX55XPAJL2MCX","AXLXVLUAKX1WU","Approved","Thu Mar 23 19:11:28 PDT 2023","Thu Mar 23 19:12:57 PDT 2023","Sun Mar 26 19:12:57 PDT 2023","Thu Mar 23 19:22:38 PDT 2023","","","89","100% (2/2)","100% (2/2)","100% (2/2)","false","true","false","false","true","false","false","false","true","false","false","true","true","false","false","false","true","false","example_form","true","true","false","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3HPZF4IVN233FN0SGPLGZSCHSR6CYV","A219SZBLCCCXN9","Approved","Thu Mar 23 03:35:38 PDT 2023","Thu Mar 23 03:37:33 PDT 2023","Sun Mar 26 03:37:33 PDT 2023","Thu Mar 23 19:22:37 PDT 2023","","","115","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","false","true","false","false","false","true","true","false","false","false","true","false","example_form","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"3UV0D2KX21TRY88OSHI82PXNR6C4F4","3164SQ54UI6P79PBO2SIWOAW2MTX7D","Pick the label that can describe the image #6","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:32:57 PDT 2023","26","BatchId:5039705;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:32:57 PDT 2023","","","3J88R45B2W8X97JMGYLK0E4FP4RPXG","AGPGKRQS4YIE9","Approved","Thu Mar 23 03:39:23 PDT 2023","Thu Mar 23 03:41:11 PDT 2023","Sun Mar 26 03:41:11 PDT 2023","Thu Mar 23 19:22:38 PDT 2023","","","108","100% (2/2)","100% (2/2)","100% (2/2)","false","true","false","false","true","false","true","false","false","false","false","true","false","true","false","false","false","true","example_form","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
