"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1.1","Answer.Q1.2","Answer.Q1.3","Answer.Q2.1","Answer.Q2.2","Answer.Q2.3","Answer.Q3.1","Answer.Q3.2","Answer.Q3.3","Answer.Q4.1","Answer.Q4.2","Answer.Q4.3","Answer.Q5.1","Answer.Q5.2","Answer.Q5.3","Answer.Q6.1","Answer.Q6.2","Answer.Q6.3","Answer.form_id","Answer.table1.on","Answer.table10.on","Answer.table11.on","Answer.table113.on","Answer.table12.on","Answer.table14.on","Answer.table15.on","Answer.table2.on","Answer.table3.on","Answer.table4.on","Answer.table5.on","Answer.table6.on","Answer.table7.on","Answer.table8.on","Answer.table9.on","Answer.workerId","Approve","Reject"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","340UGXU9DEBIXNMNX5JWMZUTHAAUVD","A1LK3QWSPTU19O","Approved","Thu Mar 23 03:31:45 PDT 2023","Thu Mar 23 03:33:07 PDT 2023","Sun Mar 26 03:33:07 PDT 2023","Thu Mar 23 18:44:18 PDT 2023","","","82","100% (3/3)","100% (3/3)","100% (3/3)","false","false","false","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","34BBWHLWHQLQ3LRSTYZEPYPWUOPIW3","A2RI0O10LAX5HP","Approved","Thu Mar 23 03:41:14 PDT 2023","Thu Mar 23 03:42:23 PDT 2023","Sun Mar 26 03:42:23 PDT 2023","Thu Mar 23 18:44:18 PDT 2023","","","69","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","false","false","true","true","false","false","true","false","false","false","false","true","example_form","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","34T446B1CGO6IS478HA770IXGER0CI","A113JC3QV9FOI9","Approved","Thu Mar 23 03:34:11 PDT 2023","Thu Mar 23 03:35:30 PDT 2023","Sun Mar 26 03:35:30 PDT 2023","Thu Mar 23 18:44:18 PDT 2023","","","79","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","true","false","false","false","true","false","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","37TRT2X2461UATDNGPOIELRBX2WJB0","A2DRJL37OEZ3B9","Approved","Thu Mar 23 03:31:47 PDT 2023","Thu Mar 23 03:33:18 PDT 2023","Sun Mar 26 03:33:18 PDT 2023","Thu Mar 23 18:44:18 PDT 2023","","","91","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","false","false","true","false","false","true","true","false","false","true","false","false","example_form","false","false","false","false","false","false","true","true","true","true","true","false","false","false","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","39ASUFLU6DHTCGUW7K59625BBXOXE2","A2HBCXAK9A7A8D","Approved","Thu Mar 23 03:40:23 PDT 2023","Thu Mar 23 03:41:29 PDT 2023","Sun Mar 26 03:41:29 PDT 2023","Thu Mar 23 18:44:18 PDT 2023","","","66","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","false","false","false","false","true","true","false","false","true","false","false","example_form","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3ATTHHXXWQY5SLWI33V0RH333QVIXW","AHT83FYYYO4AA","Approved","Thu Mar 23 03:35:12 PDT 2023","Thu Mar 23 03:37:04 PDT 2023","Sun Mar 26 03:37:04 PDT 2023","Thu Mar 23 18:44:19 PDT 2023","","","112","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false","false","false","true","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3C5W7UE9CV0RO4M9OITSJAAKKZHXMT","A3A8DPOF0MXBKD","Approved","Thu Mar 23 03:36:34 PDT 2023","Thu Mar 23 03:38:21 PDT 2023","Sun Mar 26 03:38:21 PDT 2023","Thu Mar 23 18:44:19 PDT 2023","","","107","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","false","false","true","true","false","false","true","false","false","false","true","false","example_form","true","false","false","true","false","true","false","false","true","true","true","false","false","false","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3C8HJ7UOPN4GTZMOP0HDGVQVSZDMZD","ACVEP4160RHUW","Approved","Thu Mar 23 03:31:46 PDT 2023","Thu Mar 23 03:32:34 PDT 2023","Sun Mar 26 03:32:34 PDT 2023","Thu Mar 23 18:44:19 PDT 2023","","","48","67% (2/3)","67% (2/3)","67% (2/3)","true","false","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","false","example_form","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3FIJLY1B6AEG9LS1G4FYU748LZUPFO","A33QLOAG57BADQ","Rejected","Thu Mar 23 03:34:00 PDT 2023","Thu Mar 23 03:34:48 PDT 2023","Sun Mar 26 03:34:48 PDT 2023","","Thu Mar 23 17:27:00 PDT 2023","I am sorry for rejecting your work, but you fail the honeypot trap question.","48","0% (0/2)","0% (0/2)","0% (0/2)","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","true","false","false","example_form","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3FK0YFF9PFQIA2BN2VT1ILWCVHJVV3","A8PBKV3RWRMYW","Approved","Thu Mar 23 03:33:09 PDT 2023","Thu Mar 23 03:34:41 PDT 2023","Sun Mar 26 03:34:41 PDT 2023","Thu Mar 23 18:44:19 PDT 2023","","","92","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","true","false","false","false","true","false","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3J2UYBXQQ1MH2BV6YQX4L0QNKSG06Q","A2FX13F5GKRP79","Approved","Thu Mar 23 03:31:47 PDT 2023","Thu Mar 23 03:32:54 PDT 2023","Sun Mar 26 03:32:54 PDT 2023","Thu Mar 23 18:44:18 PDT 2023","","","67","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","true","false","false","false","true","false","true","false","false","false","true","false","example_form","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3K5TEWLKGBLDOWRN3OUI3W6INFNIVT","AZ1DD8SXABVY1","Approved","Thu Mar 23 03:36:14 PDT 2023","Thu Mar 23 03:38:11 PDT 2023","Sun Mar 26 03:38:11 PDT 2023","Thu Mar 23 18:44:20 PDT 2023","","","117","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","false","false","true","true","false","false","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3X52SWXE1CFW4Y7YBLYQPBVBEMIWC6","3PCDMC3F6JBIL8S5IQBN0XTOR67X2X","Pick the label that can describe the image #4","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.37","Thu Mar 23 03:31:40 PDT 2023","21","BatchId:5039702;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:31:40 PDT 2023","","","3NL0RFNU0VX50EYWJVE77MLI23IK45","A6KCFZR5MYX9C","Approved","Thu Mar 23 18:12:03 PDT 2023","Thu Mar 23 18:13:26 PDT 2023","Sun Mar 26 18:13:26 PDT 2023","Thu Mar 23 18:44:19 PDT 2023","","","83","50% (1/2)","50% (1/2)","50% (1/2)","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
