"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1.1","Answer.Q1.2","Answer.Q1.3","Answer.Q2.1","Answer.Q2.2","Answer.Q2.3","Answer.Q3.1","Answer.Q3.2","Answer.Q3.3","Answer.Q4.1","Answer.Q4.2","Answer.Q4.3","Answer.Q5.1","Answer.Q5.2","Answer.Q5.3","Answer.Q6.1","Answer.Q6.2","Answer.Q6.3","Answer.form_id","Answer.table1.on","Answer.table10.on","Answer.table11.on","Answer.table113.on","Answer.table12.on","Answer.table14.on","Answer.table15.on","Answer.table2.on","Answer.table3.on","Answer.table4.on","Answer.table5.on","Answer.table6.on","Answer.table7.on","Answer.table8.on","Answer.table9.on","Answer.workerId","Approve","Reject"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","32VNZTT0ANERNIBR9FN48Y7WXRAR4V","AAGENOEV955DM","Approved","Thu Mar 23 03:33:49 PDT 2023","Thu Mar 23 03:35:45 PDT 2023","Sun Mar 26 03:35:45 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","116","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","false","true","false","false","true","true","false","false","false","false","true","true","false","false","example_form","true","true","true","true","false","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","333U7HK6IPPNPQB7ULFO9BFB0N9JD8","A1ZSMITRDDEISZ","Approved","Thu Mar 23 03:39:28 PDT 2023","Thu Mar 23 03:40:17 PDT 2023","Sun Mar 26 03:40:17 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","49","100% (2/2)","100% (2/2)","100% (2/2)","true","false","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","example_form","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","34J10VATJV8LJOV6HP08X97A6NDQIC","A3HF0RQ4VA8ZFY","Approved","Thu Mar 23 03:41:31 PDT 2023","Thu Mar 23 03:43:23 PDT 2023","Sun Mar 26 03:43:23 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","112","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","true","false","false","true","false","false","false","true","false","false","false","true","example_form","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","34T446B1CGO6IS478HA770IXGES0CJ","A1DEDZDQQUT8T0","Approved","Thu Mar 23 03:33:49 PDT 2023","Thu Mar 23 03:34:52 PDT 2023","Sun Mar 26 03:34:52 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","63","100% (2/2)","100% (2/2)","100% (2/2)","false","true","false","false","true","false","false","true","false","true","false","false","false","false","true","true","false","false","example_form","true","false","false","false","false","false","false","false","false","true","false","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","34X6J5FLP98HEZFCZ7L89AMAJ21QJN","A1L6J4PEA8V3KQ","Approved","Thu Mar 23 03:41:31 PDT 2023","Thu Mar 23 03:42:59 PDT 2023","Sun Mar 26 03:42:59 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","88","50% (1/2)","50% (1/2)","50% (1/2)","false","false","true","false","true","false","false","true","false","true","false","false","false","false","true","false","false","true","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","35GCEFQ6ILYF7DEEJICYKWHPS8XZ3B","A2MRSUWN5606YY","Approved","Thu Mar 23 03:43:13 PDT 2023","Thu Mar 23 03:44:36 PDT 2023","Sun Mar 26 03:44:36 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","83","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","true","false","true","false","false","false","false","true","true","false","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","36PW28KO4F6HG3M3WADVMUUDACHAED","A2N8PVHOT7XR1W","Approved","Thu Mar 23 03:33:50 PDT 2023","Thu Mar 23 03:34:42 PDT 2023","Sun Mar 26 03:34:42 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","52","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","true","false","false","false","false","true","true","false","false","false","true","false","false","true","false","example_form","true","false","true","true","false","false","false","false","true","false","true","false","true","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","37M28K1J06NPRJ8VABOMJA75FKCJA6","A367K74P9QF27V","Approved","Thu Mar 23 03:33:48 PDT 2023","Thu Mar 23 03:35:33 PDT 2023","Sun Mar 26 03:35:33 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","105","83% (5/6)","83% (5/6)","83% (5/6)","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","false","false","true","example_form","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","37TRT2X2461UATDNGPOIELRBX2XJB1","A1A4WDNPPGYWT5","Approved","Thu Mar 23 03:45:17 PDT 2023","Thu Mar 23 03:46:09 PDT 2023","Sun Mar 26 03:46:09 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","52","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","false","example_form","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3AUQQEL7UL32H1A7ZY5CXS6M1PAV0N","A10T5A56ES5Y05","Approved","Thu Mar 23 18:53:44 PDT 2023","Thu Mar 23 18:55:11 PDT 2023","Sun Mar 26 18:55:11 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","87","33% (1/3)","33% (1/3)","33% (1/3)","true","false","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3D3VGR7TAGP65MSN91ILYTFQJRER3A","A36K9ED7CWVCDJ","Approved","Thu Mar 23 03:38:17 PDT 2023","Thu Mar 23 03:39:08 PDT 2023","Sun Mar 26 03:39:08 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","51","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","false","true","false","true","false","false","false","false","true","true","false","false","example_form","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3ERMJ6L4DE2X9PGI65PUPBXWI62M7N","AWN56ESLQ2616","Approved","Thu Mar 23 03:36:14 PDT 2023","Thu Mar 23 03:37:38 PDT 2023","Sun Mar 26 03:37:38 PDT 2023","Thu Mar 23 19:09:17 PDT 2023","","","84","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","false","true","false","true","false","false","false","false","true","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","false","false","false","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3KKG4CDWKY8LJIF5FYNIHD72R5594R","A12GUOHYJKRX34","Approved","Thu Mar 23 03:35:54 PDT 2023","Thu Mar 23 03:37:30 PDT 2023","Sun Mar 26 03:37:30 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","96","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","false","true","true","false","false","true","false","false","false","false","true","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3MMN5BL1WFEF86FV4TM4CULGD4G3MZ","AAWG30R1UHKTO","Approved","Thu Mar 23 03:36:14 PDT 2023","Thu Mar 23 03:37:50 PDT 2023","Sun Mar 26 03:37:50 PDT 2023","Thu Mar 23 19:09:17 PDT 2023","","","96","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","example_form","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3OONKJ5DKST8B44KW2GNMH8XWW8OBQ","A2FVKEV7JHFPDT","Approved","Thu Mar 23 03:36:14 PDT 2023","Thu Mar 23 03:37:38 PDT 2023","Sun Mar 26 03:37:38 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","84","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","false","true","true","false","false","true","false","false","false","false","true","true","false","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3OVHNO1VEMBDP5GBC7IAX531JLMZD9","A3LMBT9GPJZXHY","Approved","Thu Mar 23 03:41:11 PDT 2023","Thu Mar 23 03:43:04 PDT 2023","Sun Mar 26 03:43:04 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","113","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","false","false","true","true","false","false","true","false","false","false","true","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3SEPORI8W39FRYDZSXR874VVYIQAZJ","A310JYE90LM63V","Rejected","Thu Mar 23 03:36:14 PDT 2023","Thu Mar 23 03:37:40 PDT 2023","Sun Mar 26 03:37:40 PDT 2023","","Thu Mar 23 17:42:14 PDT 2023","I am sorry for rejecting your work, but you fail the honeypot trap question.","86","0% (0/1)","0% (0/1)","0% (0/1)","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","example_form","true","true","true","true","true","false","false","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3T111IHZ5U0SKOH3QAJVP6ICJJP9RA","AATGWVVPQJSIT","Approved","Thu Mar 23 03:45:37 PDT 2023","Thu Mar 23 03:46:56 PDT 2023","Sun Mar 26 03:46:56 PDT 2023","Thu Mar 23 19:09:16 PDT 2023","","","79","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","true","false","false","false","true","false","true","false","false","false","false","true","true","false","false","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3UN61F00HCZ9J1FRNK6EDQDAXN65RF","ARIBH399Y1Z7I","Approved","Thu Mar 23 03:36:04 PDT 2023","Thu Mar 23 03:37:22 PDT 2023","Sun Mar 26 03:37:22 PDT 2023","Thu Mar 23 19:09:17 PDT 2023","","","78","100% (2/2)","100% (2/2)","100% (2/2)","false","true","false","true","false","false","false","false","true","true","false","false","true","false","false","true","false","false","example_form","true","true","true","true","true","true","true","true","true","false","false","true","true","false","true","WORKER_ID"
"3ZCC2DXSEMEDW633MEY37Z8ASI0YYF","370L63GT3RWLHM91REZHFF2Q8RL81K","Pick the label that can describe the image #7","Please pick the label that you think can describe the image. Please read the information sheet and consent form, then answer all six questions.","categorize, image","$0.92","Thu Mar 23 03:33:43 PDT 2023","21","BatchId:5039706;OriginalHitTemplateId:928390873;","120","259200","Fri Mar 24 03:33:43 PDT 2023","","","3V5Q80FXID1P12B2UB3KXL7I7ZZ328","A2AOT5294XP6IF","Approved","Thu Mar 23 03:38:37 PDT 2023","Thu Mar 23 03:40:35 PDT 2023","Sun Mar 26 03:40:35 PDT 2023","Thu Mar 23 19:09:15 PDT 2023","","","118","100% (2/2)","100% (2/2)","100% (2/2)","true","false","false","false","false","true","true","false","false","true","false","false","false","true","false","false","false","true","example_form","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","WORKER_ID"
